DEMO	DEMO	DE0419020	2019-04-01	22125,39	0	2019-04-06
2569	APH1	0119569079	2019-01-01	5935.43	0	2019-02-01
2569	APH1	0219569079	2019-02-01	9851.4	0	2019-02-18
2569	APH1	0319569079	2019-03-01	15946.81	0	2019-03-15
2569	APH1	0419569079	2019-04-01	17390.49	0	2019-04-15
2569	APH2	0319569080	2019-03-01	15639.24	0	2019-03-15
2569	APH2	0419569080	2019-04-01	16848.33	0	2019-04-15
2569	B013	0419569091	2019-04-01	16848.33	0	2019-04-15
2569	B014	0219569092	2019-02-01	9835.83	0.01	2019-02-18
2569	B014	0319569092	2019-03-01	15639.24	0	2019-03-15
2569	B014	0419569092	2019-04-01	16848.33	0	2019-04-15
2569	B021	0319569093	2019-03-01	15639.24	0	2019-03-15
2569	B021	0419569093	2019-04-01	16848.33	0	2019-04-15
2569	B022	0419569094	2019-04-01	16848.33	0	2019-04-15
2569	B023	0319569095	2019-03-01	15639.24	0	2019-03-15
2569	B023	0419569095	2019-04-01	16848.33	0	2019-04-15
2569	B032	0419569098	2019-04-01	16848.33	0	2019-04-15
2569	B033	0219569099	2019-02-01	9689.17	0	2019-02-18
2569	B033	0319569099	2019-03-01	15639.24	0	2019-03-15
2569	B033	0419569099	2019-04-01	16848.33	0	2019-04-15
2569	B042	1118569102	2018-11-01	1572.73	0	2018-11-06
2569	B042	1218569102	2018-12-01	2344	0	2018-12-08
2569	B042	0119569102	2019-01-01	5861.11	0	2019-02-01
2569	B042	0219569102	2019-02-01	9835.83	0	2019-02-18
2569	B042	0319569102	2019-03-01	15931.24	0	2019-03-15
2569	B042	0419569102	2019-04-01	17374.92	0	2019-04-15
2569	B044	0119569104	2019-01-01	5861.11	0	2019-02-01
2569	B044	0219569104	2019-02-01	9689.17	0	2019-02-18
2569	B044	0319569104	2019-03-01	15639.24	0	2019-03-15
2569	B044	0419569104	2019-04-01	17316.17	0	2019-04-15
2569	B052	0319569106	2019-03-01	15639.24	0	2019-03-15
2569	B053	0219569107	2019-02-01	9689.17	1.48	2019-02-18
2569	B053	0319569107	2019-03-01	15639.24	0	2019-03-15
2569	B053	0419569107	2019-04-01	16848.33	0	2019-04-15
2569	B054	0419569108	2019-04-01	16848.33	0	2019-04-15
2569	B061	0119569109	2019-01-01	5861.11	0	2019-02-01
2569	B061	0219569109	2019-02-01	9689.17	0	2019-02-18
2569	B061	0319569109	2019-03-01	15639.24	0	2019-03-15
2569	B061	0419569109	2019-04-01	17316.17	0	2019-04-15
2569	B062	0319569110	2019-03-01	15639.24	0	2019-03-15
2569	B062	0419569110	2019-04-01	16848.33	0	2019-04-15
2569	B071	0319569112	2019-03-01	15639.24	0	2019-03-15
2569	B071	0419569112	2019-04-01	16848.33	0	2019-04-15
2569	B073	0419569114	2019-04-01	16848.33	0	2019-04-15
2569	B074	0319569115	2019-03-01	15931.24	0	2019-03-15
2569	B074	0419569115	2019-04-01	16848.33	0	2019-04-15
2569	B081	0419569116	2019-04-01	16848.33	0	2019-04-15
2569	B082	0419569117	2019-04-01	16848.33	280	2019-04-15
2569	B083	0319569118	2019-03-01	15639.24	0	2019-03-15
2569	B083	0419569118	2019-04-01	16848.33	0	2019-04-15
2569	B084	0319569119	2019-03-01	15639.24	0	2019-03-15
2569	B084	0419569119	2019-04-01	16848.33	0	2019-04-15
2569	B091	0419569120	2019-04-01	16848.33	0	2019-04-15
2569	B094	1218569122	2018-12-01	2344	0	2018-12-08
2569	B094	0119569122	2019-01-01	5861.11	0	2019-02-01
2569	B094	0219569122	2019-02-01	9689.17	0	2019-02-18
2569	B094	0319569122	2019-03-01	15907.65	0	2019-03-15
2569	B094	0419569122	2019-04-01	17351.33	0	2019-04-15
2569	B101	0419569123	2019-04-01	16848.33	0	2019-04-15
2569	B104	0419569126	2019-04-01	16848.33	0	2019-04-15
2569	B113	0219569129	2019-02-01	9851.4	0	2019-02-18
2569	B113	0319569129	2019-03-01	15639.24	0	2019-03-15
2569	B113	0419569129	2019-04-01	16848.33	0	2019-04-15
2569	B114	0419569130	2019-04-01	16848.33	0	2019-04-15
2569	BPB2	0319569083	2019-03-01	15639.24	0	2019-03-15
2569	BPB2	0419569083	2019-04-01	16848.33	0	2019-04-15
2569	BPB3	0319569084	2019-03-01	15639.24	0	2019-03-15
2569	BPB3	0419569084	2019-04-01	16848.33	0	2019-04-15
2569	BPB4	0219569088	2019-02-01	9689.17	0	2019-02-18
2569	BPB4	0319569088	2019-03-01	15639.24	0	2019-03-15
2569	BPB4	0419569088	2019-04-01	16848.33	0	2019-04-15
2570	D011	0119570039	2019-01-01	7523.32	0	2019-02-06
2570	D011	0219570039	2019-02-01	12655.41	0	2019-03-01
2570	D011	0319570039	2019-03-01	18386.59	0	2019-04-09
2570	D011	0419570039	2019-04-01	17571.22	0	2019-05-04
2570	D012	0419570040	2019-04-01	17571.22	0	2019-05-04
2570	D013	0419570041	2019-04-01	17571.22	0	2019-05-04
2570	D014	0918570042	2018-09-01	517.66	0	2018-10-06
2570	D014	1018570042	2018-10-01	619.72	0	2018-11-01
2570	D014	1118570042	2018-11-01	1293.66	0	2018-12-05
2570	D014	1218570042	2018-12-01	2633.66	0	2018-12-19
2570	D014	0618570042	2018-06-01	16.74	0.71	2018-07-05
2570	D014	0718570042	2018-07-01	27.92	0	2018-08-10
2570	D014	0818570042	2018-08-01	210.08	0	2018-09-04
2570	D014	0119570042	2019-01-01	7601.96	0	2019-02-06
2570	D014	0219570042	2019-02-01	12846.9	0	2019-03-01
2570	D014	0319570042	2019-03-01	18767.91	0	2019-04-09
2570	D014	0419570042	2019-04-01	18228.34	0	2019-05-04
2570	D021	1118570043	2018-11-01	1273.02	0	2018-12-05
2570	D021	1218570043	2018-12-01	2593.93	0	2018-12-19
2570	D021	0119570043	2019-01-01	7523.32	0	2019-02-06
2570	D021	0219570043	2019-02-01	12655.41	0	2019-03-01
2570	D021	0319570043	2019-03-01	18747.27	0	2019-04-09
2570	D021	0419570043	2019-04-01	18207.7	0	2019-05-04
2570	D022	0219570044	2019-02-01	12655.41	1.59	2019-03-01
2570	D022	0319570044	2019-03-01	18386.59	0	2019-04-09
2570	D022	0419570044	2019-04-01	17571.22	0	2019-05-04
2570	D023	0918570045	2018-09-01	518.07	0	2018-10-06
2570	D023	1018570045	2018-10-01	620.14	0	2018-11-01
2570	D023	1118570045	2018-11-01	1294.07	0	2018-12-05
2570	D023	1218570045	2018-12-01	2634.08	0	2018-12-19
2570	D023	0917570045	2017-09-01	0.57	0.26	2017-10-04
2570	D023	1017570045	2017-10-01	0.66	0	2017-11-03
2570	D023	1117570045	2017-11-01	0.95	0	2017-12-07
2570	D023	1217570045	2017-12-01	0.56	0	2017-12-14
2570	D023	0118570045	2018-01-01	1.8	0	2018-02-08
2570	D023	0218570045	2018-02-01	3.3	0	2018-03-07
2570	D023	0318570045	2018-03-01	4.4	0	2018-04-09
2570	D023	0418570045	2018-04-01	5.8	0	2018-05-09
2570	D023	0518570045	2018-05-01	9.95	0	2018-06-01
2570	D023	0618570045	2018-06-01	17.15	0	2018-07-05
2570	D023	0718570045	2018-07-01	28.58	0	2018-08-10
2570	D023	0818570045	2018-08-01	211.15	0	2018-09-04
2570	D023	0119570045	2019-01-01	7602.38	0	2019-02-06
2570	D023	0219570045	2019-02-01	12847.32	0	2019-03-01
2570	D023	0319570045	2019-03-01	18768.33	0	2019-04-09
2570	D023	0419570045	2019-04-01	18228.76	0	2019-05-04
2570	D024	0419570046	2019-04-01	17571.22	0	2019-05-04
2570	D031	0319570047	2019-03-01	18386.59	0	2019-04-09
2570	D031	0419570047	2019-04-01	17571.22	0	2019-05-04
2570	D032	0419570048	2019-04-01	17571.22	0	2019-05-04
2570	D033	0419570049	2019-04-01	17571.22	0	2019-05-04
2570	D034	1218570050	2018-12-01	2593.93	0	2018-12-19
2570	D034	0419570050	2019-04-01	17571.22	0	2019-05-04
2570	D041	0219570051	2019-02-01	12843.09	7.84	2019-03-01
2570	D041	0319570051	2019-03-01	18386.59	0	2019-04-09
2570	D041	0419570051	2019-04-01	17571.22	0	2019-05-04
2570	D042	0419570052	2019-04-01	17571.22	0	2019-05-04
2570	D043	0419570053	2019-04-01	17571.22	0	2019-05-04
2570	D044	1118570054	2018-11-01	1273.02	1237.86	2018-12-05
2570	D044	1218570054	2018-12-01	2593.93	0	2018-12-19
2570	D044	0119570054	2019-01-01	7523.32	0	2019-02-06
2570	D044	0219570054	2019-02-01	12655.41	0	2019-03-01
2570	D044	0319570054	2019-03-01	18728.7	0	2019-04-09
2570	D044	0419570054	2019-04-01	18189.13	0	2019-05-04
2570	D051	0918570055	2018-09-01	513.85	0	2018-10-06
2570	D051	1018570055	2018-10-01	619.26	0	2018-11-01
2570	D051	1118570055	2018-11-01	1293.19	0	2018-12-05
2570	D051	1218570055	2018-12-01	2633.2	0	2018-12-19
2570	D051	0718570055	2018-07-01	28.55	14.96	2018-08-10
2570	D051	0818570055	2018-08-01	211.11	0	2018-09-04
2570	D051	0119570055	2019-01-01	7601.5	0	2019-02-06
2570	D051	0219570055	2019-02-01	12846.44	0	2019-03-01
2570	D051	0319570055	2019-03-01	18767.45	0	2019-04-09
2570	D051	0419570055	2019-04-01	18227.88	0	2019-05-04
2570	D052	1218570056	2018-12-01	2593.93	2593.92	2018-12-19
2570	D052	0119570056	2019-01-01	7523.32	7300	2019-02-06
2570	D052	0219570056	2019-02-01	12655.41	0	2019-03-01
2570	D052	0319570056	2019-03-01	18386.59	0	2019-04-09
2570	D052	0419570056	2019-04-01	18040.2	0	2019-05-04
2570	D053	0319570057	2019-03-01	18386.59	17651.59	2019-04-09
2570	D053	0419570057	2019-04-01	17571.22	0	2019-05-04
2570	D054	0419570058	2019-04-01	17571.22	0	2019-05-04
2570	D061	0319570059	2019-03-01	18386.59	0.03	2019-04-09
2570	D061	0419570059	2019-04-01	17571.22	0	2019-05-04
2570	D062	0219570060	2019-02-01	12655.41	0	2019-03-01
2570	D062	0319570060	2019-03-01	18386.59	0	2019-04-09
2570	D062	0419570060	2019-04-01	17571.22	0	2019-05-04
2570	D063	0419570061	2019-04-01	17571.22	0	2019-05-04
2570	D064	0319570062	2019-03-01	18386.59	0	2019-04-09
2570	D064	0419570062	2019-04-01	17571.22	0	2019-05-04
2570	D071	0319570063	2019-03-01	18386.59	0	2019-04-09
2570	D071	0419570063	2019-04-01	17571.22	0	2019-05-04
2570	D072	0319570064	2019-03-01	18386.59	0	2019-04-09
2570	D072	0419570064	2019-04-01	17571.22	0	2019-05-04
2570	D073	0419570065	2019-04-01	17571.22	0	2019-05-04
2570	D074	0419570066	2019-04-01	18172.94	0	2019-05-04
2570	D074	1218570066	2018-12-01	2633.42	1044.42	2018-12-19
2570	D074	0119570066	2019-01-01	7523.32	0	2019-02-06
2570	D074	0219570066	2019-02-01	12655.41	0	2019-03-01
2570	D074	0319570066	2019-03-01	18386.59	0	2019-04-09
2570	D081	0419570067	2019-04-01	17571.22	0	2019-05-04
2570	D082	0419570068	2019-04-01	17571.22	0	2019-05-04
2570	D082	0319570068	2019-03-01	18386.59	0	2019-04-09
2570	D083	0419570069	2019-04-01	17571.22	0	2019-05-04
2570	D083	0319570069	2019-03-01	18386.59	2344.59	2019-04-09
2570	D084	0918570070	2018-09-01	513.85	0	2018-10-06
2570	D084	1018570070	2018-10-01	619.48	0	2018-11-01
2570	D084	1118570070	2018-11-01	1293.42	0	2018-12-05
2570	D084	0419570070	2019-04-01	18228.1	0	2019-05-04
2570	D084	0718570070	2018-07-01	27.92	0.01	2018-08-10
2570	D084	0818570070	2018-08-01	210.08	0	2018-09-04
2570	D084	1218570070	2018-12-01	2633.42	0	2018-12-19
2570	D084	0119570070	2019-01-01	7601.72	0	2019-02-06
2570	D084	0219570070	2019-02-01	12846.66	0	2019-03-01
2570	D084	0319570070	2019-03-01	18767.67	0	2019-04-09
2570	D091	0419570071	2019-04-01	17571.22	0	2019-05-04
2570	D092	0419570072	2019-04-01	17571.22	0	2019-05-04
2570	D092	0219570072	2019-02-01	12655.41	0	2019-03-01
2570	D092	0319570072	2019-03-01	18386.59	0	2019-04-09
2570	D093	0419570073	2019-04-01	17571.22	0	2019-05-04
2570	D093	0119570073	2019-01-01	7523.32	0.01	2019-02-06
2570	D093	0219570073	2019-02-01	12655.41	0	2019-03-01
2570	D093	0319570073	2019-03-01	18386.59	0	2019-04-09
2570	D094	0419570074	2019-04-01	17571.22	0	2019-05-04
2570	D094	0319570074	2019-03-01	18756.39	0	2019-04-09
2570	D101	0419570075	2019-04-01	17571.22	0	2019-05-04
2570	D101	0319570075	2019-03-01	18386.59	0.32	2019-04-09
2570	D102	0419570076	2019-04-01	17571.22	0	2019-05-04
2570	D103	0419570077	2019-04-01	17571.22	0	2019-05-04
2570	D103	0319570077	2019-03-01	18386.59	0	2019-04-09
2570	D104	0419570078	2019-04-01	17571.22	0	2019-05-04
2570	DPB2	0419570036	2019-04-01	17571.22	0	2019-05-04
2570	DPB2	0119570036	2019-01-01	7523.32	0	2019-02-06
2570	DPB2	0219570036	2019-02-01	12655.41	0	2019-03-01
2570	DPB2	0319570036	2019-03-01	18386.59	0	2019-04-09
2570	DPB3	0419570037	2019-04-01	17571.22	0	2019-05-04
2570	DPB3	0319570037	2019-03-01	18386.59	0	2019-04-09
2570	DPH1	0419570079	2019-04-01	17571.22	0	2019-05-04
2570	DPH2	0419570080	2019-04-01	17571.22	0	2019-05-04
2570	DPH2	0119570080	2019-01-01	7523.32	0	2019-02-06
2570	DPH2	0219570080	2019-02-01	12655.41	0	2019-03-01
2570	DPH2	0319570080	2019-03-01	18386.59	0	2019-04-09
2570	DPH3	0419570081	2019-04-01	17571.22	0	2019-05-04
2570	DPH3	0319570081	2019-03-01	18386.59	18248.25	2019-04-09
2570	DPH4	0419570082	2019-04-01	17571.22	0	2019-05-04
2570	DPH4	0319570082	2019-03-01	18386.59	0	2019-04-09
2573	H011	0419573004	2019-04-01	26873.66	0	2019-05-05
2573	H011	0319573004	2019-03-01	10965.32	0	2019-04-12
2573	H012	0419573005	2019-04-01	26873.66	0	2019-05-05
2573	H012	0219573005	2019-02-01	13243.6	0	2019-03-01
2573	H012	0319573005	2019-03-01	10965.32	0	2019-04-12
2573	H013	0419573006	2019-04-01	26873.66	0	2019-05-05
2573	H013	0219573006	2019-02-01	13243.6	1.51	2019-03-01
2573	H013	0319573006	2019-03-01	10965.32	0	2019-04-12
2573	H014	1018573007	2018-10-01	2182.43	0	2018-11-06
2573	H014	1118573007	2018-11-01	2353.38	0	2018-12-06
2573	H014	0419573007	2019-04-01	27544.56	0	2019-05-05
2573	H014	1017573007	2017-10-01	0.69	0.52	2017-11-03
2573	H014	1117573007	2017-11-01	0.52	0	2017-12-07
2573	H014	1217573007	2017-12-01	0.53	0	2017-12-14
2573	H014	0118573007	2018-01-01	1.44	0	2018-02-09
2573	H014	0218573007	2018-02-01	3.84	0	2018-03-07
2573	H014	0318573007	2018-03-01	3.07	0	2018-04-23
2573	H014	0818573007	2018-08-01	230.13	0	2018-09-04
2573	H014	0918573007	2018-09-01	1738.05	0	2018-10-08
2573	H014	0418573007	2018-04-01	3.78	0	2018-05-14
2573	H014	0518573007	2018-05-01	6.85	0	2018-06-05
2573	H014	0718573007	2018-07-01	37.72	0	2018-08-09
2573	H014	1218573007	2018-12-01	4710	0	2018-12-26
2573	H014	0119573007	2019-01-01	9582.13	0	2019-02-08
2573	H014	0219573007	2019-02-01	13551.37	0	2019-03-01
2573	H014	0618573007	2018-06-01	29.24	0	2018-07-10
2573	H014	0319573007	2019-03-01	11471.74	0	2019-04-12
2573	H021	0419573008	2019-04-01	26873.66	0	2019-05-05
2573	H022	0419573009	2019-04-01	26873.66	0	2019-05-05
2573	H023	0419573010	2019-04-01	26873.66	0	2019-05-05
2573	H023	0219573010	2019-02-01	13243.6	0	2019-03-01
2573	H023	0319573010	2019-03-01	10965.32	0	2019-04-12
2573	H024	0918573011	2018-09-01	1738.01	0	2018-10-08
2573	H024	1018573011	2018-10-01	2182.39	0	2018-11-06
2573	H024	1118573011	2018-11-01	2353.33	0	2018-12-06
2573	H024	0419573011	2019-04-01	27544.52	0	2019-05-05
2573	H024	0118573011	2018-01-01	1.28	0.28	2018-02-09
2573	H024	0218573011	2018-02-01	3.84	0	2018-03-07
2573	H024	0318573011	2018-03-01	1.6	0	2018-04-23
2573	H024	0818573011	2018-08-01	230.08	0	2018-09-04
2573	H024	0418573011	2018-04-01	3.64	0	2018-05-14
2573	H024	0518573011	2018-05-01	6.66	0	2018-06-05
2573	H024	0718573011	2018-07-01	37.68	0	2018-08-09
2573	H024	1218573011	2018-12-01	4709.96	0	2018-12-26
2573	H024	0119573011	2019-01-01	9582.09	0	2019-02-08
2573	H024	0219573011	2019-02-01	13551.32	0	2019-03-01
2573	H024	0618573011	2018-06-01	29.2	0	2018-07-10
2573	H024	0319573011	2019-03-01	11471.7	0	2019-04-12
2573	H031	0419573012	2019-04-01	26873.66	0	2019-05-05
2573	H032	1118573013	2018-11-01	2290.39	0	2018-12-06
2573	H032	0419573013	2019-04-01	27481.57	0	2019-05-05
2573	H032	1218573013	2018-12-01	4612.66	0	2018-12-26
2573	H032	0119573013	2019-01-01	9415.6	0	2019-02-08
2573	H032	0219573013	2019-02-01	13243.6	0	2019-03-01
2573	H032	0319573013	2019-03-01	11408.75	0	2019-04-12
2573	H033	0419573014	2019-04-01	26873.66	0	2019-05-05
2573	H034	0918573015	2018-09-01	1733.34	0	2018-10-08
2573	H034	1018573015	2018-10-01	2151.72	0	2018-11-06
2573	H034	1118573015	2018-11-01	2351.54	0	2018-12-06
2573	H034	0419573015	2019-04-01	27542.72	0	2019-05-05
2573	H034	0818573015	2018-08-01	230.08	37.16	2018-09-04
2573	H034	1218573015	2018-12-01	4708.16	0	2018-12-26
2573	H034	0119573015	2019-01-01	9580.29	0	2019-02-08
2573	H034	0219573015	2019-02-01	13549.53	0	2019-03-01
2573	H034	0319573015	2019-03-01	11469.9	0	2019-04-12
2573	H041	0419573016	2019-04-01	26873.66	0	2019-05-05
2573	H042	0419573017	2019-04-01	26873.66	0	2019-05-05
2573	H042	0319573017	2019-03-01	10965.32	0	2019-04-12
2573	H043	0419573018	2019-04-01	26873.66	0	2019-05-05
2573	H044	0419573019	2019-04-01	26873.66	0	2019-05-05
2573	H044	0319573019	2019-03-01	10965.32	0	2019-04-12
2573	H051	0419573020	2019-04-01	26873.66	0	2019-05-05
2573	H051	0319573020	2019-03-01	10965.32	0	2019-04-12
2573	H052	0419573021	2019-04-01	26873.66	0	2019-05-05
2573	H052	0219573021	2019-02-01	13243.6	3482.44	2019-03-01
2573	H052	0319573021	2019-03-01	10965.32	0	2019-04-12
2573	H053	0419573022	2019-04-01	26873.66	0	2019-05-05
2573	H053	0119573022	2019-01-01	9415.6	0	2019-02-08
2573	H053	0219573022	2019-02-01	13243.6	0	2019-03-01
2573	H053	0319573022	2019-03-01	10965.32	0	2019-04-12
2573	H054	0419573023	2019-04-01	26873.66	0	2019-05-05
2573	H061	0419573024	2019-04-01	26873.66	0	2019-05-05
2573	H061	0119573024	2019-01-01	9415.6	1.23	2019-02-08
2573	H061	0219573024	2019-02-01	13243.6	0	2019-03-01
2573	H061	0319573024	2019-03-01	10965.32	0	2019-04-12
2573	H062	0918573025	2018-09-01	1733.34	0	2018-10-08
2573	H062	1118573025	2018-11-01	2290.39	0	2018-12-06
2573	H062	0419573025	2019-04-01	27507.57	0	2019-05-05
2573	H062	1218573025	2018-12-01	4612.66	0	2018-12-26
2573	H062	0119573025	2019-01-01	9415.6	0	2019-02-08
2573	H062	0219573025	2019-02-01	13514.37	0	2019-03-01
2573	H062	0319573025	2019-03-01	11434.75	0	2019-04-12
2573	H063	0419573026	2019-04-01	26873.66	0	2019-05-05
2573	H063	0319573026	2019-03-01	10965.32	428.52	2019-04-12
2573	H064	0419573027	2019-04-01	26873.66	0	2019-05-05
2573	H064	0219573027	2019-02-01	13243.6	0.33	2019-03-01
2573	H064	0319573027	2019-03-01	10965.32	0	2019-04-12
2573	H071	0419573028	2019-04-01	26873.66	0	2019-05-05
2573	H071	0319573028	2019-03-01	10965.32	3	2019-04-12
2573	H072	0419573029	2019-04-01	26873.66	0	2019-05-05
2573	H073	0419573030	2019-04-01	26873.66	0	2019-05-05
2573	H073	0119573030	2019-01-01	9415.6	0	2019-02-08
2573	H073	0219573030	2019-02-01	13243.6	0	2019-03-01
2573	H073	0319573030	2019-03-01	10965.32	0	2019-04-12
2573	H074	0918573031	2018-09-01	1733.34	0	2018-10-08
2573	H074	1018573031	2018-10-01	2182.14	0	2018-11-06
2573	H074	1118573031	2018-11-01	2353.08	0	2018-12-06
2573	H074	0718573031	2018-07-01	36.99	0	2018-08-09
2573	H074	0818573031	2018-08-01	228.85	0	2018-09-04
2573	H074	1218573031	2018-12-01	4709.71	0	2018-12-26
2573	H074	0119573031	2019-01-01	9581.84	0	2019-02-08
2573	H074	0219573031	2019-02-01	13551.07	0	2019-03-01
2573	H074	0618573031	2018-06-01	29.21	0	2018-07-10
2573	H074	0319573031	2019-03-01	11471.45	0	2019-04-12
2573	H074	0419573031	2019-04-01	27544.27	0	2019-05-05
2573	H081	0319573032	2019-03-01	10965.32	0	2019-04-12
2573	H081	0419573032	2019-04-01	26873.66	0	2019-05-05
2573	H082	0419573033	2019-04-01	26873.66	0	2019-05-05
2573	H083	0319573034	2019-03-01	10965.32	0	2019-04-12
2573	H083	0419573034	2019-04-01	26873.66	0	2019-05-05
2573	H084	0119573035	2019-01-01	9415.6	0	2019-02-08
2573	H084	0219573035	2019-02-01	13243.6	0	2019-03-01
2573	H084	0319573035	2019-03-01	10965.32	0	2019-04-12
2573	H084	0419573035	2019-04-01	26873.66	0	2019-05-05
2573	H091	0419573036	2019-04-01	26873.66	0	2019-05-05
2573	H092	0319573037	2019-03-01	10965.32	0.14	2019-04-12
2573	H092	0419573037	2019-04-01	26873.66	0	2019-05-05
2573	H093	0319573038	2019-03-01	10965.32	0.8	2019-04-12
2573	H093	0419573038	2019-04-01	26873.66	0	2019-05-05
2573	H094	0419573039	2019-04-01	26873.66	0	2019-05-05
2573	H101	0918573040	2018-09-01	1738.01	0	2018-10-08
2573	H101	1018573040	2018-10-01	2182.39	0	2018-11-06
2573	H101	0319573040	2019-03-01	11471.7	0	2019-04-12
2573	H101	0218573040	2018-02-01	3.84	0.38	2018-03-07
2573	H101	0718573040	2018-07-01	37.68	0	2018-08-09
2573	H101	0818573040	2018-08-01	230.09	0	2018-09-04
2573	H101	0318573040	2018-03-01	2.97	0	2018-04-23
2573	H101	0418573040	2018-04-01	3.64	0	2018-05-14
2573	H101	0618573040	2018-06-01	28.95	0	2018-07-10
2573	H101	1118573040	2018-11-01	2353.33	0	2018-12-06
2573	H101	1218573040	2018-12-01	4709.96	0	2018-12-26
2573	H101	0119573040	2019-01-01	9582.09	0	2019-02-08
2573	H101	0219573040	2019-02-01	13551.32	0	2019-03-01
2573	H101	0518573040	2018-05-01	6.66	0	2018-06-05
2573	H101	0419573040	2019-04-01	27544.52	0	2019-05-05
2573	H102	0419573041	2019-04-01	26873.66	0	2019-05-05
2573	H103	0319573042	2019-03-01	10965.32	0	2019-04-12
2573	H103	0419573042	2019-04-01	26873.66	0	2019-05-05
2573	H104	0319573043	2019-03-01	10965.32	92.08	2019-04-12
2573	H104	0419573043	2019-04-01	26873.66	0	2019-05-05
2573	HPB2	0319573001	2019-03-01	10965.32	1664.58	2019-04-12
2573	HPB2	0419573001	2019-04-01	26873.66	0	2019-05-05
2573	HPB3	0419573002	2019-04-01	26873.66	0	2019-05-05
2573	HPB4	0319573003	2019-03-01	10965.32	0	2019-04-12
2573	HPB4	0219573003	2019-02-01	13243.6	0	2019-03-01
2573	HPB4	0419573003	2019-04-01	26873.66	0	2019-05-05
2573	HPH1	0319573044	2019-03-01	10965.32	0	2019-04-12
2573	HPH1	0419573044	2019-04-01	26873.66	0	2019-05-05
2573	HPH2	0319573045	2019-03-01	10965.32	0	2019-04-12
2573	HPH2	0119573045	2019-01-01	9415.6	0	2019-02-08
2573	HPH2	0219573045	2019-02-01	13243.6	0	2019-03-01
2573	HPH2	0419573045	2019-04-01	26873.66	0	2019-05-05
2573	HPH3	0319573046	2019-03-01	10965.32	0	2019-04-12
2573	HPH3	0219573046	2019-02-01	13243.6	0	2019-03-01
2573	HPH3	0419573046	2019-04-01	26873.66	0	2019-05-05
2573	HPH4	0419573047	2019-04-01	26873.66	0	2019-05-05
2575	001	1118575045	2018-11-01	939.11	0	2018-12-08
2575	001	1018575045	2018-10-01	639.27	0	2018-11-01
2575	001	1218575045	2018-12-01	1884.07	0	2019-01-14
2575	001	0119575045	2019-01-01	1720.73	0	2019-02-13
2575	001	0219575045	2019-02-01	7372.16	0	2019-03-18
2575	001	0319575045	2019-03-01	10644.28	0	2019-04-12
2575	003	0119575002	2019-01-01	2678.8	0	2019-02-13
2575	003	0219575002	2019-02-01	11137.29	0	2019-03-18
2575	003	0319575002	2019-03-01	15891.93	0	2019-04-12
2575	006	0319575005	2019-03-01	16833.99	0.59	2019-04-12
2575	007	0219575006	2019-02-01	12240.28	6.1	2019-03-18
2575	007	0319575006	2019-03-01	17546.79	0	2019-04-12
2575	008	0319575007	2019-03-01	16663.99	0	2019-04-12
2575	010	0319575009	2019-03-01	10627.89	18.73	2019-04-12
2575	011	0319575010	2019-03-01	21477.27	0	2019-04-12
2575	012	0119575011	2019-01-01	2801.99	0	2019-02-13
2575	012	0219575011	2019-02-01	11675.86	0	2019-03-18
2575	012	0319575011	2019-03-01	16663.99	0	2019-04-12
2575	016	1018575015	2018-10-01	650.56	0	2018-11-01
2575	016	0918575015	2018-09-01	407.07	0	2018-10-06
2575	016	0718575015	2018-07-01	80.56	2.38	2018-08-10
2575	016	0818575015	2018-08-01	267.97	0	2018-09-04
2575	016	1118575015	2018-11-01	959.99	0	2018-12-08
2575	016	1218575015	2018-12-01	1919.04	0	2019-01-14
2575	016	0119575015	2019-01-01	1732.03	0	2019-02-13
2575	016	0219575015	2019-02-01	7383.46	0	2019-03-18
2575	016	0319575015	2019-03-01	10655.58	0	2019-04-12
2575	017	0319575016	2019-03-01	21647.27	637.17	2019-04-12
2575	019	0119575018	2019-01-01	2970	0	2019-02-13
2575	019	0219575018	2019-02-01	12410.28	0	2019-03-18
